rTime,time,frame,number,goodnumber,persistence,speed,speed_number,speed_std,angular,length,width,Morphwidth,midline,kink,pathlen,curve,id,bias,direction,crab,Custom,pathlenPerWorm,straightness
299,299.003,4630,143,64,291.7,0.0593,63,0.0477,13.1,0.4791,0.2288,0.1155,0.6171,68.7,1.788,44,4199,0.078,0.025,0.0152,-0.105,0.0279375,0.96659097923467
300,300.032,4645,139,64,291.7,0.0589,62,0.0479,13.9,0.4841,0.2342,0.1205,0.6129,68.1,1.795,43.6,4199,0.063,0.024,0.0138,0.222,0.028046875,0.972165447884505
301,301.031,4660,137,64,291.5,0.0565,63,0.0501,14.5,0.4774,0.2353,0.1227,0.6049,62.8,1.79,42.8,4212,0.109,0.008,0.014,0.232,0.02796875,0.968814378518142
302,302.04,4675,137,63,296.6,0.0543,62,0.0378,16.5,0.4637,0.2436,0.1236,0.5926,62.7,1.791,40.6,4190,0.206,0.001,0.0152,0.296,0.0284285714285714,0.960021482507303
303,303.031,4690,136,62,300.9,0.0571,62,0.0464,13.9,0.4628,0.238,0.1269,0.589,61.3,1.817,37.4,4157,0.21,0.016,0.0142,-0.036,0.0293064516129032,0.968584026976376
304,304.028,4705,143,61,305,0.0532,60,0.0404,10.2,0.461,0.2327,0.1175,0.5917,62.4,1.845,38.4,4134,0.131,0.033,0.0122,0.253,0.0302459016393443,0.973350307075409
305,305.031,4720,143,60,309.7,0.0552,60,0.0446,17.2,0.4502,0.2289,0.1237,0.5671,64.5,1.884,39.7,4098,0.167,0.035,0.0137,0.099,0.0314,0.968711781299213
306,306.031,4735,139,60,309.7,0.0574,60,0.0493,15.5,0.4689,0.2304,0.1191,0.5966,68.9,1.891,41.2,4098,0.233,0.012,0.0122,0.027,0.0315166666666667,0.977151593996595
307,307.03,4750,140,60,309.7,0.0583,60,0.0462,14.3,0.4746,0.2205,0.1168,0.5979,76.5,1.911,41.9,4098,0.267,0.026,0.0103,-0.088,0.03185,0.984269713368332
308,308.004,4764,141,59,312.2,0.0606,58,0.0532,12,0.4778,0.2217,0.1137,0.6077,70.4,1.899,40.7,4122,0.271,0.035,0.0125,-0.17,0.0321864406779661,0.978494981290736
309,309.062,4780,133,62,297.3,0.0703,60,0.0555,14.3,0.4968,0.2309,0.1198,0.6175,62,1.815,39.9,4258,0.129,0.008,0.0148,-0.029,0.0292741935483871,0.9775881905793
310,310.063,4795,134,61,301.6,0.0603,59,0.0538,13.4,0.478,0.236,0.1164,0.6215,63.7,1.832,38.9,4208,0.098,0.007,0.0154,0.152,0.0300327868852459,0.96683819323655
311,311.063,4810,140,60,306.3,0.0548,58,0.044,11.1,0.4753,0.2304,0.115,0.6077,70.4,1.871,42.5,4208,0.15,0.025,0.0144,-0.003,0.0311833333333333,0.964857487246879
312,312.064,4825,138,58,315.3,0.0552,57,0.0471,11.1,0.4804,0.2209,0.1197,0.6035,62,1.959,41,4147,0.224,0.019,0.0117,0.188,0.0337758620689655,0.97727909672327
313,313.031,4839,137,58,313.2,0.0541,56,0.0468,11.6,0.4865,0.2263,0.1228,0.6122,60.1,1.973,40.8,4214,0.328,0.017,0.0103,0.152,0.0340172413793103,0.981708889998932
314,314.032,4854,135,57,328.8,0.0594,55,0.0513,12.7,0.4899,0.2138,0.1171,0.605,64.4,1.928,38,4223,0.211,0,0.0101,0.293,0.0338245614035088,0.985438253293874
315,315.005,4868,144,57,331.1,0.057,56,0.0486,12.9,0.4691,0.2269,0.1219,0.588,68.3,1.925,39.2,4225,0.263,0.027,0.0122,0.396,0.0337719298245614,0.976825972845211
316,316.065,4884,144,57,331.5,0.0614,57,0.0489,12.4,0.4845,0.2252,0.1153,0.6213,66.6,1.957,41.4,4225,0.351,0.01,0.0133,-0.317,0.0343333333333333,0.976257690244793
317,317.061,4899,146,58,326.4,0.0572,57,0.0494,11,0.492,0.2296,0.1141,0.6239,68.1,1.957,41.3,4277,0.293,0.017,0.0102,0.209,0.0337413793103448,0.983972245055997
318,318.017,4913,153,59,320.9,0.0641,59,0.0529,13.4,0.4857,0.2294,0.1113,0.6104,57.9,1.937,40.1,4331,0.153,0,0.0145,0.247,0.0328305084745763,0.974078778353778
319,319,4928,147,58,326.4,0.0554,57,0.0472,12.2,0.4769,0.232,0.1137,0.6089,64.3,1.981,40.6,4277,0.121,0.025,0.0143,0.033,0.0341551724137931,0.966112130756009
320,320.064,4944,144,60,314.9,0.0586,55,0.0512,12.1,0.4938,0.2297,0.1094,0.6342,61.8,1.927,40.1,4439,0.183,0.002,0.0129,0.443,0.0321166666666667,0.975469073370981
321,321.032,4958,142,56,328.9,0.0558,55,0.0391,12.6,0.4799,0.2351,0.1126,0.6282,64.9,1.698,41.4,4467,0.232,0.018,0.0147,0.235,0.0303214285714286,0.964675548134787
322,322.065,4973,145,56,329.6,0.061,56,0.0519,15.6,0.4683,0.2241,0.114,0.6047,72.5,1.723,42.7,4469,0.357,0.018,0.0179,-0.141,0.0307678571428571,0.955976687495957
323,323.001,4987,143,57,324.1,0.0486,56,0.0365,11.7,0.4637,0.2236,0.1207,0.6066,65.3,1.714,40.3,4519,0.333,0.015,0.0129,0.025,0.0300701754385965,0.964129556099686
324,324.065,5003,146,58,319.3,0.046,56,0.0421,10.2,0.4758,0.2271,0.1165,0.6207,73.6,1.716,43.1,4569,0.448,0.011,0.0089,-0.04,0.0295862068965517,0.981104562506407
325,325,5017,153,57,324.8,0.0518,57,0.0447,10.7,0.473,0.2409,0.1132,0.6267,69.4,1.776,42,4525,0.333,0.027,0.0104,-0.251,0.0311578947368421,0.979637955265662
326,326.065,5033,152,58,319.4,0.0586,55,0.0503,11.5,0.4773,0.242,0.1166,0.6151,68.5,1.77,40.1,4579,0.397,0.046,0.0117,0.023,0.0305172413793103,0.979865502141869
327,327.033,5047,152,56,324.1,0.05,54,0.0397,13.4,0.4697,0.2466,0.1217,0.6144,67.9,1.663,40.4,4650,0.286,0.034,0.0143,0.188,0.0296964285714286,0.95822961757608
328,328.029,5062,150,54,335.2,0.053,54,0.0467,14.1,0.4705,0.2448,0.1239,0.6077,64.9,1.729,37.9,4577,0.13,0.019,0.012,0.064,0.0320185185185185,0.974030905595495
329,329.033,5077,147,54,335.2,0.0467,54,0.0414,12.5,0.46,0.2385,0.1253,0.6038,66.8,1.74,41.7,4577,0.111,0.008,0.0112,0.017,0.0322222222222222,0.970815223219594
330,330.033,5092,149,57,320.7,0.0556,56,0.0573,15.3,0.4639,0.2416,0.1319,0.601,69.5,1.657,37.9,4723,0.175,0.008,0.0134,0.204,0.0290701754385965,0.970523329097422
331,331.036,5107,146,58,322.5,0.0528,58,0.0423,12.2,0.4702,0.237,0.1266,0.5987,69.7,1.64,38,4774,0.19,0.009,0.0108,-0.214,0.0282758620689655,0.978857066698092
332,332.033,5122,147,60,312.2,0.0518,57,0.0382,12.1,0.4642,0.234,0.122,0.5951,66.6,1.598,36.7,4871,0.1,0.027,0.012,-0.322,0.0266333333333333,0.97279676041151
333,333.032,5137,154,58,322.8,0.0525,58,0.0479,13.1,0.4669,0.2407,0.1286,0.6023,63.5,1.652,40.3,4784,0.224,0.008,0.0112,-0.102,0.0284827586206897,0.97697947209186
334,334.034,5152,155,58,322.8,0.0577,55,0.0429,15.2,0.4613,0.2433,0.1228,0.6031,68.2,1.67,40.4,4784,0.31,0.02,0.0148,0.334,0.0287931034482759,0.966544460715583
335,335,5166,153,56,331.1,0.0601,54,0.0484,12.8,0.4678,0.2297,0.1201,0.6028,67.6,1.584,39.2,4765,0.268,0.009,0.012,0.087,0.0282857142857143,0.979863766418169
336,336.003,5181,154,54,342.4,0.058,54,0.0423,14.3,0.4613,0.2292,0.1166,0.5947,69.9,1.657,40.8,4699,0.185,0.017,0.0141,-0.259,0.0306851851851852,0.970000367750644
337,337,5196,156,57,326.1,0.0571,54,0.0434,15.6,0.4593,0.2326,0.1179,0.5914,66.3,1.523,41,4874,0.211,0.019,0.0123,-0.167,0.026719298245614,0.976523353735993
338,338.076,5212,153,55,337.5,0.0587,55,0.0426,10.2,0.463,0.228,0.1219,0.5904,67.2,1.593,42.7,4794,0.182,0.001,0.0128,0.542,0.0289636363636364,0.975935829249052
339,339,5226,150,55,337.5,0.0521,55,0.0408,19.1,0.4552,0.2327,0.1224,0.5829,63.5,1.613,42.1,4794,0.291,0.009,0.0143,0.271,0.0293272727272727,0.961595043922369
340,340,5241,154,54,343.4,0.051,54,0.048,13.6,0.4408,0.2325,0.1283,0.5743,64,1.65,40.6,4747,0.296,0.019,0.0138,0.163,0.0305555555555556,0.962695178610766
341,341.066,5257,153,54,343.4,0.0439,53,0.0401,16,0.4286,0.2314,0.1244,0.5671,68.8,1.671,39,4747,0.296,0.014,0.0123,-0.26,0.0309444444444444,0.959946830130438
342,342.061,5272,150,54,343.4,0.0475,54,0.0481,10,0.4299,0.2247,0.1214,0.5626,69.5,1.679,40.1,4752,0.315,0,0.0112,-0.225,0.0310925925925926,0.971804159334443
343,343.063,5287,147,55,338.1,0.054,54,0.0445,14.5,0.4457,0.2323,0.126,0.5747,64.6,1.668,40.1,4811,0.273,0.01,0.013,0.117,0.0303272727272727,0.970589457879901
344,344.065,5302,150,57,337.6,0.0629,57,0.0526,14.8,0.4627,0.2288,0.1201,0.6041,67,1.636,41.9,4924,0.211,0.013,0.0126,0.163,0.0287017543859649,0.979730939028009
345,345.065,5317,151,57,337.6,0.0627,56,0.0551,12.7,0.4529,0.2205,0.1209,0.5878,69.5,1.659,41.5,4924,0.123,0.016,0.013,0.235,0.0291052631578947,0.978269679678371
346,346.066,5332,150,56,343.1,0.0659,56,0.0505,12.5,0.466,0.2249,0.1158,0.589,64.7,1.693,40.1,4879,0.161,0.005,0.0136,0.33,0.0302321428571429,0.978473333305934
347,347.066,5347,152,55,348.1,0.0507,55,0.0459,9,0.4666,0.2146,0.1207,0.578,60.9,1.706,37.3,4852,0.182,0,0.0097,0.32,0.0310181818181818,0.981527423975056
348,348.068,5362,153,57,346.9,0.0579,56,0.0496,12.9,0.4603,0.221,0.118,0.5761,60.7,1.655,36.8,4955,0.123,0.008,0.0124,0.063,0.0290350877192982,0.976798079606694
349,349.062,5377,150,57,346.9,0.0559,56,0.0532,10.8,0.4657,0.231,0.1147,0.593,69.1,1.658,40.4,4955,0.211,0.009,0.0113,-0.03,0.0290877192982456,0.979355255008265
350,350,5391,150,56,352.5,0.0633,54,0.0477,14.9,0.457,0.2264,0.1173,0.5855,56.8,1.64,39.2,4917,0.179,0.012,0.0126,0.301,0.0292857142857143,0.979988902216252
351,351.032,5406,155,59,339.5,0.0584,56,0.0467,11.1,0.4665,0.2164,0.117,0.582,62.4,1.523,38.4,5109,0.322,0.001,0.0117,0.125,0.0258135593220339,0.979725929235231
352,352.065,5421,153,58,343.2,0.0583,56,0.0452,12.7,0.4724,0.2247,0.1162,0.5905,65.8,1.384,40.9,5119,0.362,0.009,0.0113,0.267,0.0238620689655172,0.981036111849063
353,353.063,5436,143,56,356.1,0.0595,54,0.0437,12.6,0.4657,0.2278,0.1133,0.5876,60.6,1.446,37.9,5037,0.375,0.011,0.0155,-0.076,0.0258214285714286,0.96547271370387
354,354.064,5451,142,56,359.1,0.0566,55,0.0524,11.4,0.4665,0.2157,0.1123,0.5966,62.1,1.476,40.1,5013,0.393,0.018,0.0101,-0.376,0.0263571428571429,0.983949846284731
355,355.059,5466,143,56,359.1,0.0523,56,0.0437,14.7,0.4586,0.2315,0.1128,0.6031,63.2,1.499,40.7,5013,0.214,0.018,0.0109,-0.308,0.0267678571428571,0.978040909488969
356,356.064,5481,149,56,359.1,0.0576,56,0.0513,12.8,0.4545,0.2321,0.1128,0.6046,65.5,1.517,42.2,5013,0.196,0.02,0.0122,-0.344,0.0270892857142857,0.977311826714382
357,357.063,5496,148,58,347.2,0.0565,56,0.0542,15.9,0.4583,0.244,0.1152,0.6072,60.7,1.472,41.1,5117,0.207,0.034,0.0138,-0.21,0.0253793103448276,0.969712853502168
358,358.064,5511,147,60,337.1,0.0575,59,0.0408,12,0.4612,0.2392,0.1164,0.6031,66.7,1.438,41.3,5201,0.183,0.026,0.0146,0.148,0.0239666666666667,0.967227050051645
359,359.006,5525,147,61,333.4,0.0554,58,0.0429,9.1,0.4525,0.2309,0.1169,0.5904,65.9,1.39,41.3,5313,0.262,0.021,0.012,0.107,0.0227868852459016,0.976258994806052
360,360.064,5541,146,62,329,0.0522,61,0.0398,15,0.4624,0.2334,0.121,0.5921,65.2,1.39,41.6,5365,0.258,0.031,0.0126,-0.241,0.0224193548387097,0.97043084686002
361,361.066,5556,140,64,319.4,0.0485,62,0.0376,11,0.4511,0.2302,0.1205,0.582,64.8,1.36,43.5,5460,0.156,0.023,0.0112,-0.109,0.02125,0.972970880858418
362,362.058,5571,139,64,320.2,0.0462,61,0.0429,14.8,0.4478,0.2301,0.1238,0.5749,65.6,1.36,40.3,5466,0.094,0.016,0.0108,0.042,0.02125,0.972292830350379
363,363.062,5586,135,63,325.6,0.0564,63,0.0455,9.2,0.4517,0.224,0.1208,0.5863,66.3,1.357,41.6,5425,0.032,0.011,0.0104,0.539,0.0215396825396825,0.982851812957115
364,364.062,5601,138,64,320.7,0.0512,63,0.0462,8.5,0.4661,0.2305,0.1126,0.6037,68.3,1.35,41.2,5470,0.188,0.023,0.0095,0.321,0.02109375,0.982635414168314
365,365.063,5616,141,65,317.7,0.0513,62,0.0371,16.4,0.4524,0.2388,0.1175,0.5968,71.4,1.348,41.7,5513,0.185,0.032,0.0121,0.297,0.0207384615384615,0.971785237453053
366,366.03,5630,139,62,328.5,0.0489,61,0.0396,13,0.4462,0.2366,0.1259,0.5836,72.5,1.353,40.6,5487,0.274,0.022,0.0115,0.269,0.0218225806451613,0.97195332832583
367,367.031,5645,145,62,328.5,0.0531,62,0.0485,15.2,0.4448,0.2335,0.1274,0.5793,71.1,1.37,39.7,5487,0.274,0.013,0.0118,-0.076,0.0220967741935484,0.974996043043569
368,368.031,5660,146,61,333.8,0.0516,61,0.0461,11.9,0.4502,0.2381,0.1205,0.5869,71.6,1.406,40.6,5449,0.197,0.019,0.0102,0.165,0.0230491803278689,0.980267730892593
369,369.029,5675,144,62,328.9,0.0479,61,0.0456,12.5,0.4369,0.2484,0.1221,0.5846,66.8,1.402,40.9,5502,0.194,0.026,0.014,0.291,0.0226129032258065,0.956334140756813
370,370,5689,148,62,326.7,0.0496,61,0.0448,12.8,0.4355,0.2425,0.1228,0.5845,65.1,1.391,39.7,5590,0.226,0.008,0.0129,0.32,0.0224354838709677,0.965586898219154
371,371.066,5705,152,65,312.8,0.054,63,0.0448,13.4,0.4469,0.2509,0.1216,0.6006,68.9,1.354,42.1,5733,0.354,0.008,0.0132,0.294,0.0208307692307692,0.96966329907873
372,372.064,5720,156,66,309,0.0621,65,0.0522,14.4,0.463,0.2391,0.1242,0.6011,68,1.366,41.7,5779,0.273,0.001,0.0144,0.343,0.0206969696969697,0.972743431568106
373,373.065,5735,158,67,304.5,0.0541,65,0.0499,14.9,0.4666,0.2383,0.1219,0.6052,64.3,1.368,42.2,5806,0.119,0.008,0.0113,0.096,0.0204179104477612,0.977942890008213
374,374.068,5750,158,64,316.4,0.0541,63,0.0515,13.6,0.4498,0.2495,0.12,0.595,63.8,1.402,39.7,5728,0.109,0.009,0.0155,-0.246,0.02190625,0.958078307307976
375,375.064,5765,150,64,319,0.0573,62,0.0554,13.1,0.4591,0.246,0.1198,0.6058,64.5,1.397,39.7,5701,0.156,0.007,0.0152,-0.098,0.021828125,0.964174029202767
376,376.065,5780,150,64,318.9,0.0603,62,0.0503,14.9,0.4459,0.2482,0.1239,0.5911,66.6,1.398,41.4,5743,0.156,0.023,0.0156,-0.168,0.02184375,0.96595598429225
377,377.002,5794,149,65,317,0.0556,64,0.047,15.1,0.4427,0.2455,0.1279,0.5836,66.8,1.38,45.1,5788,0.108,0.002,0.0149,-0.237,0.0212307692307692,0.96342291441671
378,378.074,5810,149,64,321.3,0.0469,64,0.0451,13.7,0.4498,0.2506,0.121,0.6018,69,1.422,44.4,5763,0.141,0.017,0.0122,0.019,0.02221875,0.9655741603384
379,379.001,5824,155,64,321.3,0.0491,64,0.0482,14.3,0.4514,0.2412,0.119,0.5963,74.8,1.448,41.4,5763,0.375,0.012,0.0107,0.369,0.022625,0.975966053401022
380,380.065,5840,150,64,321.3,0.0529,64,0.0476,14.6,0.4533,0.2351,0.1203,0.599,69.1,1.491,40.4,5763,0.438,0.016,0.0123,0.041,0.023296875,0.972593006951723
381,381,5854,145,64,321.6,0.0507,62,0.0496,12.6,0.4486,0.2462,0.1174,0.5921,65.3,1.493,40.1,5788,0.344,0.036,0.0128,0.439,0.023328125,0.967605901064613
382,382.029,5869,139,61,333.5,0.0588,60,0.0479,10.4,0.4684,0.2304,0.1135,0.6026,69,1.411,39.4,5750,0.279,0,0.0129,-0.101,0.0231311475409836,0.975637746764283
383,383.028,5884,139,60,338.9,0.0586,60,0.0455,11.5,0.4698,0.2305,0.116,0.5989,65,1.448,39.3,5706,0.183,0,0.0122,0.035,0.0241333333333333,0.978088163172585
384,384.03,5899,147,60,338.9,0.0472,59,0.0395,12.8,0.4694,0.2292,0.1149,0.6057,69.2,1.465,41.5,5706,0.217,0.009,0.0097,0.586,0.0244166666666667,0.978655336100169
385,385.028,5914,144,58,349,0.0525,58,0.0478,9.2,0.4734,0.2275,0.1152,0.6085,69.4,1.509,40.9,5640,0.172,0.008,0.0104,0.326,0.0260172413793103,0.98018277716148
386,386.029,5929,140,60,337.9,0.0544,59,0.0464,15.5,0.4691,0.2287,0.1159,0.6017,58.4,1.481,39.1,5745,0.233,0.001,0.0118,-0.233,0.0246833333333333,0.976191214021198
387,387.025,5944,142,61,332.6,0.048,61,0.0432,11.2,0.4737,0.2318,0.1134,0.6063,63.5,1.474,39.2,5800,0.246,0.011,0.011,-0.327,0.0241639344262295,0.973387198851972
388,388.031,5959,145,61,332.6,0.0556,61,0.0509,13.7,0.4668,0.2442,0.1109,0.6166,66.2,1.493,41.9,5800,0.213,0.014,0.0141,-0.215,0.0244754098360656,0.967309929422863
389,389.032,5974,148,62,330.9,0.0532,61,0.0463,11.6,0.4603,0.2384,0.1163,0.6053,67.6,1.489,40.6,5850,0.274,0,0.0118,-0.046,0.0240161290322581,0.975091154085935
390,390.031,5989,149,62,331.2,0.0611,61,0.0528,17.1,0.4698,0.2346,0.1118,0.6098,62.4,1.504,39.9,5847,0.274,0.015,0.0123,-0.163,0.024258064516129,0.979527719908982
391,391.032,6004,148,62,330.6,0.0538,62,0.0436,14,0.4634,0.2376,0.1165,0.61,70.5,1.506,41,5869,0.355,0.009,0.0105,-0.217,0.0242903225806452,0.980769968126892
392,392.032,6019,144,61,335.9,0.0542,60,0.0407,12,0.4709,0.2317,0.1193,0.6078,62.4,1.554,40.4,5821,0.23,0.017,0.0121,0.013,0.0254754098360656,0.97476185460524
393,393.029,6034,150,60,341.1,0.0559,60,0.0469,16.5,0.4496,0.241,0.1235,0.5936,60.9,1.559,40,5771,0.25,0.021,0.014,-0.007,0.0259833333333333,0.968130252802862
394,394.023,6049,144,60,341.1,0.0549,60,0.0469,13.1,0.4511,0.2323,0.1237,0.5916,70.4,1.572,39.8,5771,0.133,0.009,0.013,-0.301,0.0262,0.971559838855046
395,395.032,6064,148,60,341.1,0.0555,60,0.045,17.9,0.4565,0.2311,0.1278,0.5891,68.1,1.581,39.5,5771,0.183,0.008,0.0137,0.309,0.02635,0.969054505279125
396,396.03,6079,146,65,324.5,0.0587,60,0.0467,13.9,0.4691,0.2184,0.122,0.599,64.9,1.471,38.8,6030,0.277,0.01,0.0129,0.462,0.0226307692307692,0.975553629224007
397,397.064,6094,149,65,323.4,0.0533,62,0.0441,10,0.4661,0.2226,0.1225,0.5895,65.8,1.496,37.7,6092,0.338,0.017,0.0102,-0.143,0.0230153846153846,0.981518045630323
398,398.028,6108,147,65,323.9,0.0532,64,0.0444,13.7,0.4666,0.2341,0.1265,0.596,59.8,1.506,38.6,6160,0.262,0.008,0.0135,-0.207,0.0231692307692308,0.967267371348184
399,399.031,6123,151,65,324.2,0.0523,65,0.0442,15.4,0.4564,0.242,0.1238,0.5954,62.1,1.527,38.2,6171,0.215,0.008,0.0104,-0.278,0.0234923076923077,0.98002937449975
400,400.028,6138,148,66,319.5,0.062,66,0.0469,12.1,0.4704,0.2353,0.123,0.6022,61.8,1.518,37.4,6221,0.167,0.031,0.0146,0.005,0.023,0.97187825704357
401,401.032,6153,150,70,306,0.062,65,0.0517,10.1,0.4898,0.2388,0.1193,0.6286,65.7,1.454,39.4,6342,0.271,0.008,0.0122,0.372,0.0207714285714286,0.980448834337306
402,402.03,6168,148,66,324.6,0.0568,64,0.052,15.5,0.4764,0.2292,0.1245,0.6069,58.8,1.551,39.5,6226,0.364,0,0.0117,-0.031,0.0235,0.978554956360923
403,403.031,6183,145,64,334,0.061,64,0.0538,13.4,0.4705,0.2368,0.1235,0.6141,69.5,1.624,42.2,6146,0.313,0.031,0.0136,0.141,0.025375,0.974829693847866
404,404.03,6198,151,64,334,0.0558,64,0.0498,10.6,0.4665,0.2442,0.1229,0.6146,66.7,1.651,41.2,6146,0.328,0.011,0.0138,-0.312,0.025796875,0.968935942027425
405,405.03,6213,151,65,328.9,0.052,65,0.0448,15.6,0.4564,0.238,0.1193,0.6005,66.4,1.645,41.3,6198,0.185,0.008,0.0137,-0.315,0.0253076923076923,0.96466990092543
406,406.03,6228,154,66,324.6,0.0553,66,0.0459,12.5,0.457,0.2455,0.1195,0.6052,64.2,1.63,40.3,6251,0.197,0.028,0.0145,-0.064,0.0246969696969697,0.965011883762613
407,407.026,6243,148,67,320.5,0.0631,65,0.0479,16,0.4617,0.2493,0.1253,0.6041,64.6,1.623,42,6288,0.269,0.015,0.0153,-0.673,0.0242238805970149,0.970158337645186
408,408.039,6258,144,67,326.5,0.0498,67,0.0403,11.9,0.464,0.2485,0.1212,0.6252,70.4,1.635,43.8,6286,0.269,0.007,0.0112,-0.477,0.0244029850746269,0.974381942896321
409,409.031,6273,150,68,321.7,0.0594,67,0.0431,14.4,0.4762,0.2519,0.1161,0.6334,64.5,1.625,42.8,6336,0.25,0.018,0.0143,-0.259,0.0238970588235294,0.970589457879901
410,410.064,6288,150,67,326.5,0.0545,67,0.0446,18.1,0.4739,0.251,0.1159,0.6328,73.5,1.659,43.2,6286,0.104,0.039,0.0151,0.112,0.0247611940298507,0.960851402608185
411,411.062,6303,150,68,324,0.064,65,0.0473,17.9,0.4712,0.2428,0.124,0.607,62.8,1.647,39.1,6313,0.118,0.013,0.0139,0.056,0.0242205882352941,0.976129904184761
412,412.063,6318,151,66,333.1,0.0588,65,0.044,16,0.4578,0.2381,0.1224,0.6009,66.3,1.684,41.1,6228,0.318,0.008,0.0135,0.184,0.0255151515151515,0.973287002124651
413,413.064,6333,150,66,333.2,0.0568,64,0.0432,14.6,0.4716,0.2338,0.1268,0.607,69.2,1.699,42.1,6237,0.424,0.023,0.0135,0.155,0.0257424242424242,0.971344476611466
414,414.062,6347,149,63,345,0.0564,62,0.0478,12.6,0.48,0.2462,0.1234,0.621,67.7,1.737,41.9,6197,0.302,0.033,0.0123,-0.27,0.0275714285714286,0.975929754835831
415,415.062,6362,146,63,345,0.0603,63,0.0465,13.3,0.4844,0.2329,0.1228,0.61,69.3,1.769,40.6,6197,0.365,0.016,0.0117,-0.098,0.0280793650793651,0.980995625382387
416,416.009,6376,149,63,346,0.0682,62,0.051,14.6,0.4887,0.2371,0.1164,0.6285,66.5,1.786,42.5,6208,0.302,0.009,0.0156,-0.175,0.0283492063492063,0.973487785510133
417,417.064,6392,153,64,341.2,0.0646,63,0.0527,13.5,0.5011,0.2394,0.1142,0.6437,63.2,1.793,41.1,6267,0.359,0.016,0.0136,0.402,0.028015625,0.977588190579301
418,418.004,6406,145,62,350.7,0.0662,61,0.0488,12.5,0.5034,0.234,0.1121,0.6371,64.6,1.833,41,6195,0.29,0.016,0.0128,0.443,0.0295645161290323,0.981129162734597
419,419.064,6422,157,61,355.7,0.0649,61,0.0498,17,0.4788,0.2386,0.1151,0.6131,74,1.835,43.3,6200,0.262,0.018,0.0133,0.111,0.0300819672131148,0.978776493150315
420,420.029,6436,154,61,355.7,0.0633,61,0.0507,15.5,0.4748,0.2361,0.1148,0.6188,70.8,1.852,42.2,6200,0.23,0.012,0.0152,0.348,0.0303606557377049,0.970741634277836
421,421.012,6450,151,62,345.9,0.0603,60,0.0516,12.9,0.4791,0.2517,0.1161,0.6394,70.1,1.826,43.9,6416,0.306,0.01,0.016,-0.05,0.0294516129032258,0.964154915976331
422,422.065,6466,156,63,341.9,0.0712,62,0.0508,15.3,0.4863,0.2426,0.1135,0.6398,68.6,1.831,42,6476,0.333,0,0.015,0.07,0.0290634920634921,0.977556340803186
423,423.064,6481,152,64,336.5,0.0615,63,0.0465,14.2,0.487,0.2405,0.1151,0.6295,62.9,1.828,42.1,6533,0.297,0.016,0.0132,-0.112,0.0285625,0.976694518887186
424,424.065,6496,153,65,331.6,0.0585,63,0.0403,14,0.4855,0.2366,0.1203,0.6161,64.4,1.83,42,6524,0.415,0.008,0.0113,0.312,0.0281538461538462,0.981166800227044
425,425.06,6511,155,65,332.9,0.0628,64,0.0473,11.5,0.4822,0.2354,0.1214,0.6161,60.6,1.854,38.5,6548,0.415,0.016,0.013,-0.097,0.0285230769230769,0.978339594934579
426,426.067,6526,151,66,328.1,0.0629,64,0.0481,11.9,0.4939,0.2389,0.1202,0.6282,60.3,1.848,42.4,6600,0.364,0.017,0.0119,0.035,0.028,0.98194065538297
427,427.063,6541,148,66,330.1,0.0562,63,0.0396,13.8,0.4865,0.231,0.1189,0.6209,60.1,1.867,41,6587,0.273,0.038,0.0138,0.526,0.0282878787878788,0.969383521129981
428,428.029,6555,150,65,331.4,0.0556,65,0.0418,11.2,0.485,0.2328,0.1206,0.6227,59.1,1.824,42.2,6643,0.308,0.008,0.0113,0.419,0.0280615384615385,0.979129488447391
429,429.03,6570,153,66,326.7,0.062,65,0.0511,12,0.4878,0.2408,0.1141,0.6375,60.8,1.812,43,6696,0.197,0.023,0.0107,0.056,0.0274545454545455,0.984995391316991
430,430.03,6585,155,67,321.9,0.055,66,0.0384,12.9,0.4889,0.2402,0.1156,0.6379,70.7,1.806,42.2,6749,0.224,0.03,0.0099,-0.069,0.026955223880597,0.983666610188635
431,431.026,6600,158,68,317.2,0.0607,67,0.0438,11.6,0.4891,0.2452,0.1114,0.6417,71.8,1.795,42.5,6798,0.221,0.016,0.0126,0.505,0.0263970588235294,0.978218415584196
432,432.032,6615,162,69,312.7,0.0637,67,0.0503,9.5,0.4994,0.2542,0.1102,0.6561,70.7,1.799,43.9,6850,0.406,0.008,0.0124,-0.16,0.0260724637681159,0.980870286395487
433,433.031,6629,161,69,311.6,0.067,66,0.0454,14.6,0.5057,0.2497,0.1096,0.6578,65.8,1.795,43.4,6880,0.42,0.007,0.0136,-0.029,0.0260144927536232,0.97918183167312
434,434.067,6644,163,67,319.9,0.0596,64,0.0449,12.4,0.5102,0.2405,0.11,0.6562,69.1,1.872,43.6,6824,0.358,0.015,0.0128,0.351,0.0279402985074627,0.976665731728986
435,435.064,6659,164,69,311.2,0.063,65,0.0475,13.7,0.5028,0.24,0.111,0.6459,63.8,1.843,42.7,6849,0.449,0.024,0.0122,0.026,0.0267101449275362,0.981070522499997
436,436.065,6674,165,67,320,0.0557,65,0.0455,11.1,0.4956,0.2298,0.1139,0.6355,64.4,1.899,42.2,6807,0.239,0.015,0.0107,0.034,0.0283432835820896,0.981375250895257
437,437.004,6688,164,67,320.3,0.0609,65,0.0466,10.2,0.5013,0.2258,0.1152,0.635,66,1.911,43.1,6807,0.164,0.012,0.0114,0.123,0.0285223880597015,0.982323322981715
